Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Target - Tesla Supercharger,101 Commerce Way,,Woburn,MA,01801,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.518385,-71.137254,2021-12-09,200614,2021-12-09 15:02:43 UTC,P,,,2021-10-29,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Sprouts Farmers Market - Tesla Supercharger,110 N Interstate Highway 35,,Round Rock,TX,78681,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,16,,Tesla,http://www.teslamotors.com/supercharger,GPS,30.508769,-97.687298,2021-12-09,200615,2021-12-09 15:02:43 UTC,P,,,2021-10-31,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,11101 SW 184th St,,Cutler Bay,FL,33157,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,25.598305,-80.37199,2021-12-09,200616,2021-12-09 15:02:43 UTC,P,,,2021-10-31,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR HILTON DC,27710 The Old Rd,,Valencia,CA,91355,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.423997,-118.584397,2022-01-06,200653,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HN21014 MACK MI ODAWA CASINO 1,1080 S Nicolet St,,Mackinaw City,MI,49701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.767681,-84.733597,2022-01-06,200668,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HN21014 MACK MI ODAWA CASINO 2,1080 S Nicolet St,,Mackinaw City,MI,49701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.76768,-84.733635,2022-01-06,200669,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HN21014 MACK MI ODAWA CASINO 3,1080 S Nicolet St,,Mackinaw City,MI,49701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.767678,-84.733768,2022-01-06,200670,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HN21014 MACK MI ODAWA CASINO 4,1080 S Nicolet St,,Mackinaw City,MI,49701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.767679,-84.733737,2022-01-06,200671,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGETPDALE DC2,39440 10th Street West,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.598811,-118.147396,2022-01-06,200683,2022-01-06 00:30:34 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Saratoga,106 Maple Avenue,,Saratoga,NY,12866,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,http://greenlots.com/,GPS,43.086092,-73.781222,2022-01-06,200684,2022-01-06 01:26:38 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Amsterdam,24 Church Street,,Amsterdam,NY,12010,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,42.937775,-74.191592,2022-01-06,200685,2022-01-06 01:26:38 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BLYTH DENNY DC2,876 W Donlon St,,Blythe,CA,92225,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.605676,-114.606248,2022-01-06,200712,2022-01-06 00:30:34 UTC,,,,2021-11-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR BLYTH DENNY DC1,876 W Donlon St,,Blythe,CA,92225,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.605676,-114.60628,2022-01-06,200713,2022-01-06 00:30:34 UTC,,,,2021-11-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GRAND LAKE DCFC 1,1023 Grand Ave,,Grand Lake,CO,80447,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.252404,-105.818485,2022-01-06,200746,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GRAND LAKE DCFC 2,1028 Grand Ave,,Grand Lake,CO,80447,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.252427,-105.818568,2022-01-06,200747,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR VVILLE M6 DC2,16868 Stoddard Wells Rd,,Victorville,CA,92394,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.556276,-117.289921,2022-01-06,200748,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR VVILLE M6 DC1,16868 Stoddard Wells Rd,,Victorville,CA,92394,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.556249,-117.289914,2022-01-06,200750,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGETPDALE DC1,39440 10th Street West,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.598889,-118.147412,2022-01-06,200751,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR DC CASTAIC 2,27923 Sloan Canyon Rd,,Castaic,CA,91384,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.496218,-118.626095,2022-01-06,200752,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR DC CASTAIC 1,27923 Sloan Canyon Rd,,Castaic,CA,91384,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.496216,-118.626065,2022-01-06,200753,2022-01-06 00:30:34 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Pike & Rose,11580 Old Georgetown Rd,,Rockville,MD,20852,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.04898,-77.11771,2022-01-06,200754,2022-01-06 01:24:31 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Dublin Kia,4200 John Monego Court,,Dublin,CA,94568,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,37.703272,-121.877192,2022-01-06,200755,2022-01-06 01:26:38 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Simon Pheasant Lane Mall (Nashua, NH)",310 Daniel Webster Hwy,,Nashua,NH,03060,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.700969,-71.439124,2022-01-06,200757,2022-01-06 01:29:22 UTC,,,,2021-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Casey’s General Store - Tesla Supercharger,500 E Austin Blvd,,Nevada,MO,64772,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,37.83677,-94.351404,2021-12-09,200859,2021-12-09 15:02:43 UTC,P,,,2021-10-21,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,East Glenarm Parking Lot - Tesla Supercharger,64 E Glenarm St,,Pasadena,CA,91106,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,20,,Tesla,http://www.teslamotors.com/supercharger,GPS,34.127221,-118.147773,2021-12-09,200860,2021-12-09 15:02:43 UTC,P,,,2021-10-21,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,1683 Berryville Pike,,Winchester,VA,22603,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.1881397,-78.1257883,2021-12-09,200861,2021-12-09 15:02:43 UTC,P,,,2021-10-21,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,1901 Earl L Core Rd,,Morgantown,WV,26505,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.6199945827879,-79.9236176748635,2021-12-09,200862,2021-12-09 15:02:43 UTC,P,,,2021-10-24,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,Fairview Shopping Plaza - Tesla Supercharger,650 Memorial Dr,,Chicopee,MA,01020,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.174986,-72.57822,2021-12-09,200863,2021-12-09 15:02:43 UTC,P,,,2021-10-27,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Mesquite - Tesla Supercharger,950 W Mesquite Blvd,,Mesquite,NV,89027,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,36.8021058916113,-114.101003234775,2021-12-09,200864,2021-12-09 15:02:43 UTC,P,,,2021-10-27,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC6,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692279,-84.406759,2022-01-06,200883,2022-01-06 00:30:34 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC2,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.988165,-118.947231,2022-01-06,200934,2022-01-06 00:30:34 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC3,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.98816,-118.9472,2022-01-06,200935,2022-01-06 00:30:34 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Macerich Twenty Ninth Street Mall (Boulder, CO)",1776 29th St,,Boulder,CO,80301,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.020106,-105.25626,2022-01-06,200950,2022-01-06 01:29:22 UTC,,,,2021-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Safeway - Tesla Supercharger,2249 Cascade Ave,,Hood River,OR,97031,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,45.7096015,-121.5346214,2021-12-09,200955,2021-12-09 15:02:43 UTC,P,,,2021-11-04,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,
ELEC,Roosevelt Field - Tesla Supercharger,630 Old Country Rd,,Garden City,NY,11530,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.741604,-73.612939,2021-12-09,200956,2021-12-09 15:02:43 UTC,P,,,2021-11-04,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_MALL,,,,,,,,,,,,,,,,,
ELEC,BP - Tesla Supercharger,722 E Main St,,Madison,WI,53703,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,43.080622,-89.375068,2021-12-09,200957,2021-12-09 15:02:43 UTC,P,,,2021-11-04,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,Parker's Kitchen - Tesla Supercharger,2111 Pooler Pkwy,,Pooler,GA,31322,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,32.079619,-81.281224,2021-12-09,200958,2021-12-09 15:02:43 UTC,P,,,2021-11-04,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,Lakewood Center - Tesla Supercharger,8852 Lakewood Dr,,Windsor,CA,95492,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.550026,-122.805208,2021-12-09,200959,2021-12-09 15:02:43 UTC,P,,,2021-11-04,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,
ELEC,OKLAND CONST STATION 1 FAST,1978 S W Temple,,Salt Lake City,UT,84115,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.727483,-111.895377,2022-01-06,200980,2022-01-06 00:30:34 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FLEET SERVICES DCFC-STATION 3,301 E Huron St,,Ann Arbor,MI,48104,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.282111,-83.745025,2022-01-06,200995,2022-01-06 00:30:34 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIEDMONT EMC ARBY'S 1,1314 Mebane Oaks Rd,,Mebane,NC,27302,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.068138,-79.270321,2022-01-06,201000,2022-01-06 00:30:34 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DPL - Queen Annes Library,200 Library Circle,,Stevensville,MD,21666,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,Greenlots,http://greenlots.com/,GPS,38.978889,-76.305878,2022-01-06,201003,2022-01-06 01:26:38 UTC,,,,2021-11-11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2078 (Chicago, IL)",1940 W 33rd Street,,Chicago,IL,60608,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.835546,-87.673176,2022-01-06,201004,2022-01-06 01:29:22 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Kroger 672 (Atlanta, GA)",800 Glenwood Ave SE,,Atlanta,GA,30316,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.741843,-84.360633,2022-01-06,201005,2022-01-06 01:29:22 UTC,,,,2021-11-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Kroger 298 (Atlanta, GA)",1700 Monroe Dr NE,,Atlanta,GA,30324,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.801229,-84.372386,2022-01-06,201006,2022-01-06 01:29:22 UTC,,,,2021-11-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MANOWARHD DCFAST HOG,2073 Bryant Rd,,Lexington,KY,40509,,888-758-4389,E,,Public,Mon 10:00am - 6:00pm; Tue 10:00am - 6:00pm; Wed 10:00am - 6:00pm; Thu 10:00am - 6:00pm; Fri 10:00am - 6:00pm; Sat 10:00am - 6:00pm; Sun 10:00am - 6:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.01683,-84.409096,2022-01-06,201020,2022-01-06 00:30:34 UTC,,,,2021-11-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2494 - Oceanside,CA",2100 Vista Way,,Oceanside,CA,92054,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,33.180737,-117.345709,2022-01-06,201037,2022-01-06 01:29:22 UTC,,,,2021-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Sheetz 287 (State College, PA)",101 Valley Vista Dr,,State College,PA,16803,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.810911,-77.922639,2022-01-06,201038,2022-01-06 01:29:22 UTC,,,,2021-11-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,South Port Plaza,1600 S Christopher Columbus Blvd,"Charger is under repair.
",Philadelphia,PA,19148,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,39.927123,-75.14554,2022-01-06,201050,2022-01-06 22:55:14 UTC,,,,2021-11-12,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Level 2: $0.36 per kWh,,,,,,,,,,
ELEC,PIEDMONT TRIAD DC250 1,824 N Main St,,Graham,NC,27253,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.056667,-79.399134,2022-01-06,201065,2022-01-06 00:30:34 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF ASPEN CITY HALL,415 Rio Grande Pl,,Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.191855,-106.818515,2022-01-06,201074,2022-01-06 00:30:34 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET S. DC2,10424 Trinity Pkwy,,Stockton,CA,95219,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.051019,-121.373739,2022-01-06,201083,2022-01-06 00:30:34 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET S. DC1,10424 Trinity Pkwy,,Stockton,CA,95219,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.051016,-121.373702,2022-01-06,201084,2022-01-06 00:30:34 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CIRCLE K 76 DC1,12754 CA-33,,Gustine,CA,95322,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.104788,-121.015324,2022-01-06,201085,2022-01-06 00:30:34 UTC,,,,2021-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CLOVERDALE DC1,1139 S Cloverdale Blvd,,Cloverdale,CA,95425,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.784649,-123.013291,2022-01-06,201117,2022-01-06 00:30:34 UTC,,,,2021-11-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BUDDY STUBBS HD MOTORCYCLE ONLY,13850 N Cave Creek Rd,,Phoenix,AZ,85022,,888-758-4389,E,,Public,Mon 9:00am - 7:00pm; Tue 9:00am - 7:00pm; Wed 9:00am - 7:00pm; Thu 9:00am - 7:00pm; Fri 9:00am - 7:00pm; Sat 9:00am - 6:00pm; Sun 11:00am - 4:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.611656,-112.03598,2022-01-06,201157,2022-01-06 00:30:34 UTC,,,,2021-11-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR GRASSVALLEY DC2,290 Sierra College Dr,,Grass Valley,CA,95945,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.234941,-121.053846,2022-01-06,201178,2022-01-06 00:30:34 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FRONT LOT CPE250 #1,5740 Cushing Pkwy,,Fremont,CA,94538,,888-758-4389,E,,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 11:00am - 7:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4992,-121.975999,2022-01-06,201184,2022-01-06 00:30:34 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR OAKDALE C DC2,200 N 3rd Ave,,Oakdale,CA,95361,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.767592,-120.848953,2022-01-06,201185,2022-01-06 00:30:34 UTC,,,,2021-11-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR GRASSVALLEY DC1,290 Sierra College Dr,,Grass Valley,CA,95945,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.234953,-121.053881,2022-01-06,201220,2022-01-06 00:30:34 UTC,,,,2021-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR EDDIES Y DC3,36017 Calico Blvd,,Yermo,CA,92398,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.907542,-116.836048,2022-01-06,201225,2022-01-06 00:30:34 UTC,,,,2021-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TEJON RANCH DC1,5521 Dennis McCarthy Dr,,Lebec,CA,93243,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.98814,-118.947148,2022-01-06,201226,2022-01-06 00:30:34 UTC,,,,2021-11-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
